Transaction Hash,Original Gas Used,"EVMPatch (Success, Gas Used, Error)","SmartShield (Success, Gas Used, Error)","Elysium (Success, Gas Used, Error)"
0x564e74728e53d27e0fc9cd579caa77510407b86d08c0cd0df3f52d274757c7e6,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x18c84c8001d63466f247b35359f3fd1b4c0097972432b9d3cfc095e907949b6b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xf1f24b7aff8628c534a1937f43e67105ad0fbf5e8239c5cd489dd51e7d9028cc,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x59e867c226565c536fb595f58d831830d1e593f0cd0b909e81144ab3fbc43293,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x9b3c978c72ecc83b06161db49114556c34b3a1ed6c994fb07a6b8bf8650be603,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x835d11873e07b1293cd1dd6ed17835ca43431bff19b4ad6ed02a7f1f8d98f3f6,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0x292be092a7937d4c0341e19beaf32cb37a9107ba45d49f25f9c1311ef378b352,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd223842f4acd03469a5b64d126d4f73c01a8ebd1546075d74276df0d40292702,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xad4b3440c0735bba9d78b4d5d6900058c9d4af654185ee0c15e1d3d0ef88f026,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x6352ef3c44c3f3a0f33974e6feb324e298df49cd1396220a83ed69cc465c1d87,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xbbb7731858b86c86a2bf559457f19cfeaf99950c7077a724681d8b9ab6dfa42b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x75d6bb0272cace656b75371b50b5fb6a2fbe453d8b5f6cec657722302f06c11e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x6834ae88fa7ac35ae8dc78ea04660049b7bd94fd768f260334df35debe2ec1e9,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x7949186faaa3b88dcc5349b3c4f183fa7df781997467dc7211e48b9a65234b5a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xef65b4b531524760cc37fb8e6e1158dd1c3988e084abbaaca056b979df174c70,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x608838575b4d6467418f787fc4fb9bd4152fc2b140aa472c7fd3c29c328a5faa,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x3df6e94d914b69622ecb817b12b0538267ab2b3d3f12852b39ac54fb80c6cf70,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xe602852ccad73aa307a4643ab717c3f90daf244ac7110be78e623a45762d2fed,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x285b53af5c0476f91c61e3066540f9a15235102369841310581dd564ebfa4163,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x882378cc84b29120aa9e06329d52736167137e0fa812a2acb07f76d18d0b2e04,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc31521d742024426c4d1302e7203c3807d9e3470b650f72dce3a7979388c812c,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0x5cb182e09dd66ef63fe9a2c66c1902f38834146363a4099004cf3eba41d93548,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb17cc2d65409dfcc99e3e905d35d1e2e96c6905251edffa2f560414115cb766a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x132b38c5f6830429992b1162f820de4c0862e932aab880f0af8f8522a6eeac36,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xf0bb6673f5e9acf69c0a0b1b2a7155c43fed5d609e7e917f3528b89a6f4536fd,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xac7e999660bd394b1b2c1ad121ab7b97144394568346b622750d6358635624ca,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x86cea52d7a81d07f82d6bc4fff7ad10cebb5af43f2d4b7a60b8be6387bf19520,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xca4a13f94bcc05ad3afcc7089bd6535ec3ca04a801d122e61c212c10a50de318,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa5ca12afa322d656a3a4660bc4f3c3b951dcbd9bd6106c3cdb82ed2b5ab5e42c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb31d53026be11315de0405bfabbc972039a8327497c1663ceebd2587857d53c8,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc89362812caec44c1a79c6105d2a11b9a1bec65d9b3ee9b13a8bab7496b58fc9,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xafa753301d881eea35d85a5145b5f76bdbdbbd8f0da378831b9e4e73fe1a4706,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa60bbea059333d0ee5ae9e021933ab3df7de7363ce5824b8462a4b012450d26d,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x564ab2988e8c7ce6cc264fd46e2d0af949b288a21c25b3b3eb8cb519465c8902,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x59f9a9c953c92debd90337ee9cf6e14ae7c40a7662ed0995625d6568bb6278ac,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xe863e8ba868a6e7b7ac964ad05b0c9d8f8cca86feb2d4e67fca466bde98c6f4b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x6a7b74006e28ae2e25e888739f645780bbd628259c4a6137fd5e086d71b4fe20,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x3421f31c15d21cee09d87fc5d2f023945257f069b2fc7da3460bfde68853d235,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x23dea97664f3fe39d83d92f05ea0267d324cef8c12130f0cb480c4328d16a42e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x4c843169b69c628d548b9d95d94add300bd73ff5984bc2be432848da0a267c2b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb406cc1c3b2c60f21a35463d9b96ef16efc2baeb22160e6b8dcbd30fc3ee6917,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x0858a041fe04eaa3ae40b39016b6d07d782f68862eec3bd6c4846a5dca589f54,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x907fc16e636f00b72fbac4ace8ae69e50a4f0ec83ab043f5da99ee3dd1b36fc7,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xdc180d42fe77e3dac15f73e44827ea476d34a3eba4bde058dde5050a36d3545f,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa978555fd7772275836713779bf2e4592c32f0d33bfd44675e6066cb81072b25,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x983cd841fd45b5189b17a36f15d6db3b233127aebe88b270f86529b759945219,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x2c82f9921b7587b13c607a3a97cb7ed5fe3ef6670fc4cca9acf347015b212422,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x87f1fa828e30fc4b01d60bd3a26040531d679b18861b95ab482ee89f2fca67b8,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd7f2310047838487095c2e8e808b984fffd88dd17892d1d55f5fe0606336811d,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xaa55959b47fa79b03392affe6cda44c5fb316a77ff90e3e060107e8dd6b76d24,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x17162e5d40d098ba4132e66635f6f850a69891de267919c27ec97194a5984cf0,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x352bb2c17fea30c02f3b628e897b0a54180cc6026fe77ffe84244f42b0c5505a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x126c85a361417d508a2a8557334db922461f93dc23ad7b719a0f0eb51e440474,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd6177d6ea81196359b48c6edca670aae1cb21a20bc17cb2f1f6372bfdc37e27f,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x793e9d67fdea071bc818679e98264ed3e210adbeb883520d2f842c3be6803a1a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xdd02ad4bec1bc0a1c11d979d991ac365a53234700f67d1c5958f845cbbed3969,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x42eaf7194dcf883834d41aa3d56e600dd72409c901afcf047c74cf9c2647c211,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc8023236acaff6a30255d9a279c8bed4f6d633c22858db7af0bfbd005a51da3d,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x1c3b07bfa72c98703db4587d06fd50fb6c8b7ac4373d9a51acb141a6f9488647,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xce4c85a67099555e50bfa673fec5f679918b307822fb801b817248b5f4097829,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x8f52e155ff28eb7b7eae520c5a69e77864cbe1e379d74c37bf903e58cd59695e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xe77a8a81d85dffb2d776a688f47961ed9e408ea27351dfd7f67f4694c0e61845,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x2d5e70554defd125ce1b0531aed5913161fe73c9e7b798c3616238b276e24467,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xe38e7e13c98111e354ba09e90050ecf9dc1320b50a805678b591aba39c8aea67,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x0632ac8546e9906800c3db33d3dad1be7267d8ea91a51eca90ac3aecf558e3cf,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x120b9561664484b95ec3ee47d827839e20a823e2ff66d1baea097de6f03d8f48,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb52b32c9785430ff1163eb647791870f489bfa0f0a0f4cfa070a539a11e6bb2e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x91dc05cf61f0abd9e97e483e89c34f700d788e98d8e7745275400d68f511fd6a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x604fa3f20af6582a04349f59360d9732b0566ccc4dd9215ddc0f16f66a3e4d46,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x4bece924f54e3d1510367bc0e0b25cf5149c61a759dcbc6f02445152c29b6c5f,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd8099db3667a60a9ba7c30831c623562e06a2ebdb944c974cf0d032fdd54676f,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x478b8f4ea02e4656bb0566525b5b551070f7bce3168a2eeb9fb837abb6f50825,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x6a9b1091cef28a84fdbd4c67e38bc7a5fa92c78ae4e54b90e8457a2ed2236cf0,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x76abad16bf08a21d49c16fbf70c94b6fbb18ae747be794c14eb9550601b69cb6,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x139ce2eca7647c84489c298d7bb5125ac33fbcbab0aff9f2b9aa57ab2d809e53,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x4bab788c782916cbc1880c28ec3831b40a43115e341d509fbbd3f31adde47ad3,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x95f1d5d67ce2f6b53f7a1721ac497368b8aee7126528745536d4d967bac0d277,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x1758a2de0e479ff34cadb7e28171a6fc45f86c621ef3821d8cc0e96de8429187,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x03fc652d90bea1d1ed38ee7559a69ec15ee21af6604211e8af5960d5bf3f9aed,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x04f479b4cb685152a42347174d6a8aed0b3912608a3bfabb7fa0cf3f4357751a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x4b6e88ad2e857e0e894c5a64afaf5ad513366bef986a94b8b58039a761fb1f38,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb8f5ce10f2f8dabdbe4c65c0064828329cb3560556b80d8aeb6a340ccdd37b37,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb3dc074e89dee7744476e9127728dcfd11ca4c427372bfc04a99dd340b1e389e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x5e239ef593228ef3d98e1e2ac96aaf11654def6112732e33c1b2e07db3e3d14f,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x34cf41f1b863d73d5ef0e088426984b2299106aa89932503011bec36c5ec2612,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x7d9c1e0a3b2af5a7541ce69ab7f7e9e01c524429eb120e2eba178192d26b6658,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xfe83414741ee5d4d7d9e215a3f462559976d6af702ebfad9bee3c7c582f138e9,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xaf79344978fc9971e6f54ba149d17934653f3e541e6d8203370cc2e8515339be,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x519a8831b4240ecc903dc950b1d6879049cb4bb43b1757256e5716f92ff39628,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x4177c06731778b9e697a1340bc8d19227eb364c053c006b02f196a524b0fb498,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xe8dbd035ea9ec81a059f3386388abd7ef92498e13d6fc57d21a484d8fdce915f,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x359c31e8eacae85a1c068464ec20d749d36d467f13d9b0185c87b5ae38348da0,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x0f34009e7de58c7f68d6896b5fe4e53780de552f9324836f71c04dc13fe41f4f,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc886b5859e4b4bc262286e6cdca56e8b4c0d8b2084189c592ebc65d12de1804e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x9fd07fdd3ac0c1d706c7341b668b5a118c6c14cb3eaa093be280d851941659a3,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xe5f31c0c9f6ff610e781e5677f5e8f5e33fa20a5c71b60d30290535e36cab990,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x0bccb7a9f45a7f7c3ce6b563d0607fc7fe751913679421505e4b47b9055b89f2,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x1aa7eab1199f41f676590b411e7a44dcf8ccd85a779a5a762dc7c8cbe2a2d49b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xea148debebaf3b6979cc0b4a3750be81d0afeb2bbabb4247d1dfce44e348bb46,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc052e1d3b22afba78a52e00d6e17c2b975278ab3798c7223afbcf2f6ff79ea1e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa4cb7af5d1695d9d773ac10910a268e34a90461b2c2e09e43d43a2550a853694,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x2f5e380355f3e3cd7d9fe47509a884591258bb5b6df3bb39faf6fcb4d69d90dc,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x85e996a3c18a2b549c547499df82485d7c25b6a303c11b281e2880a0bc64b8e4,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb1e4d275fc248656bdf74ba22afe0a952e819f2d54e76e85745afac1bd4a8187,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0x228d4e99161e924ef0a1b5b0e85d740aa361782b898257b74c8ab0d5b46f844a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc37f0aa905a4981ee0f654cf0fd493da9d5db0ce631e2a3431d5725f114940b0,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x162015426c9b9e68376cb31999a8f25a662ef7e393c9039fc0685e4b9d0a90bc,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc6d8a858623fe6a20b3c42772cfa2c24afa7b123afe3230461a3666b154b7781,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x3be4f1837e48b8b971f555cb8c8f28ce0980997ccae900675c1f2ec0738d71b7,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc70bdeeb10ddd9e5051da2481ada87b4e256336be611cddd14bb8d3071e169a6,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xe4b7313936de520f84228a2ab6e0ae261b3d2e6f79865604ce2f4aea0ba4bf2f,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xf42c010fd01a513b5bc67f361b21f0b78acf895e84a7da377f62cb92a69c59c4,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x581504a9ac6692ff46b4fcff6c2223b8fe5fe50a2019af7ac72348658ff257e3,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x5666bd3eea5e69185a8beb1770f5dc0dc7d73b4a730dd688611e4ccff34c8142,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x04be2e13c03a47f6b1c7b329c2408396f69be2dce6c297a9cac8f90926a28965,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xdd1dc49c668bea75804c44a488bc2b1f4601a45b4a1ff6219d62886427114a8b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x15db86ecd773b896248f813c73547676a6514a4bb353e770f227beb8bc07887a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc2a0c2ac60f4c49c4d5732528dffe9f2fcf82cbfd01c9f35a563cef34c9b9a78,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x70ce5d3f223b17391e48b2e4fec69e89987440c383f279d07832a9fd84ad9c6b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x7730444ba5d5235f82a001ecb09c4d87d88ff13b6a24eadf949a5009f65e5b8e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xff813d909fa9f296792693e694aa55d0d060ffe92ea5683fdaafbb13975e7e9c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x5ce7bdead53bdc86edbcd318d78b6f3686f57dd7e642fd148de541caa4d9dcbc,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa7d19673161158a9e5594a6de06f074dbcd6e09c191df7e5418269c8340df5c7,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd7180bbc438852d84cfbb63e50e094a893e8792b445fd40e36ed331744e4a5a8,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x9abd052389aedf88a67e68af20c9bb9b288b6ad23e9200a4ab8107aa04f55e81,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x55183073243967141f457e152387855d4bada8b37bb05b7ec7bc739c1b6d65b4,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x7df2a30f5e74a0dfb2f7ecbe12bf74fe9a8e001d7b0857717b3c9f6de7a3f723,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xddd05071cb66e9d2979baa7fd9a93142d4a14ebb364ba81b088268cae75458da,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x1286641baf4ff2ca7e09570771b3e0f7b306b409701a0b9675ded147b32fd7a9,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xf1b231608e36f1f186077efff791f891db04f6b3d98d45096b16576ece22e84e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x82d64e0ca0b4bab168cefe904d9f744856393964d964f21f052e017e842bf9dc,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x2dffeb0ebadaedfeef9f785df8cf889fb668b93155234a26704d8f581e9e01bf,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x1f7cbb83ef02903eadd92ae147cffd5cd05e438ee608ad8d9ccde1cb5aca5160,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb7f2059a02c7ac840d7eb8a7088b2a3aa8715f909a3c1477229e717cdc317bca,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa5da4895b2805420eb2136abfe211fb390f63923e3434709639fddad9f13a123,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa1fc1532a66f4b9e0d6fc3f50902d4f269df317400b67cf6e8db9f4a2490fed7,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x47c6639bfa4abc3f0fc1f6714ffd8cabf821b71dd405902ab457740caa71578d,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x92bc3e2827e4a1214dc7c1630ce93e44ad32c979627807c60d7da656a740fa4b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc0bba955ca25dc5dbed7fcc7e7e613708500cc10d6e5725231a730d2ded4d3ab,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xec14dd4b4dbf71227a604a408323b7ede5dee2fa13269c5cbefdb4a8db774304,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x711c2942babd529b972d650511cbcf33137c88df118c25686f79a17d08bc2497,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x8a2b20cbb2d23196b37739c420b7892385cafd6031f5fde67786eff1940ff6b0,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd977c32bd6fd51a8e6dc0e6ba1d8bad178ddebd03802915cc4c2715707c19fe1,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x3bb4e2a2c04105a4cf6f31f2781bb6c6634f2144f8bd306c141febc6b67beac4,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xea616c3182f8943c37b0b3e2af35f5d77718112ef834404155317ac75b0858b8,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb55dfcc73e87bf2820e5110c879bc5040a855e60762c0caadb4b1b99c42ccecc,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x6022956b7666560b775ff726c689cfd3ee58411b50a4caf457d172a7a26aaa79,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x4f0b489fad75abe152f02f288328ff0f754d8e90bd0e5f5ab596b4f31b45095d,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
